c2024-04-23 23:45:32,859 | INFO | Process 1/371 with name Yidadaa/ChatGPT-Next-Web and method num 805
2024-04-25 02:51:46,973 | INFO | Process 218/371 with name expatfile/next-runtime-env and method num 6326
2024-04-25 02:52:15,079 | INFO |     Repo expatfile/next-runtime-env, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 02:52:25,252 | INFO |     Repo expatfile/next-runtime-env, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 02:52:25,787 | INFO |     Repo expatfile/next-runtime-env, Initiation.   STEP 3: stack graph init and index.
2024-04-25 02:52:53,676 | INFO |     Repo expatfile/next-runtime-env, Initiation.   STEP 3: index 82/82 files. 
2024-04-25 02:52:53,676 | INFO |     Repo expatfile/next-runtime-env, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 02:52:57,748 | INFO |     Repo expatfile/next-runtime-env, Initiation.   STEP 6: Generate sample from 12 later commit methods.
2024-04-25 02:53:24,864 | INFO |     Repo expatfile/next-runtime-env, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 02:53:25,877 | INFO |     Repo expatfile/next-runtime-env, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 02:53:26,158 | INFO |     Repo expatfile/next-runtime-env, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 02:53:50,564 | INFO |     Repo expatfile/next-runtime-env, Intermediate.   STEP 3: index 59/59 files. 
2024-04-25 02:53:50,564 | INFO |     Repo expatfile/next-runtime-env, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 02:53:50,567 | INFO |     Repo expatfile/next-runtime-env, Intermediate.   STEP 6: Generate sample from 3868 later commit methods.
2024-04-25 03:48:31,528 | INFO |     Repo expatfile/next-runtime-env, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 03:49:53,042 | INFO |     Repo expatfile/next-runtime-env, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 03:49:57,650 | INFO |     Repo expatfile/next-runtime-env, Closure.   STEP 3: stack graph init and index.
2024-04-25 03:52:06,744 | INFO |     Repo expatfile/next-runtime-env, Closure.   STEP 3: index 2117/2117 files. 
2024-04-25 03:52:06,744 | INFO |     Repo expatfile/next-runtime-env, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 03:53:53,613 | INFO |     Repo expatfile/next-runtime-env, Closure.   STEP 6: Generate sample from 107 later commit methods.
2024-04-25 04:00:57,518 | INFO | Generate 1 from repo expatfile/next-runtime-env, current generate 39/324 samples.
2024-04-25 04:00:57,522 | INFO | Process 219/371 with name zksecurity/wasmati and method num 395
2024-04-25 04:00:57,663 | INFO |     Repo zksecurity/wasmati, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:00:57,768 | INFO |     Repo zksecurity/wasmati, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:00:57,876 | INFO |     Repo zksecurity/wasmati, Initiation.   STEP 3: stack graph init and index.
2024-04-25 04:01:13,904 | INFO |     Repo zksecurity/wasmati, Initiation.   STEP 3: index 24/24 files. 
2024-04-25 04:01:13,905 | INFO |     Repo zksecurity/wasmati, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:01:27,188 | INFO |     Repo zksecurity/wasmati, Initiation.   STEP 6: Generate sample from 1 later commit methods.
2024-04-25 04:01:35,147 | INFO |     Repo zksecurity/wasmati, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 04:01:35,300 | INFO |     Repo zksecurity/wasmati, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 04:01:35,403 | INFO |     Repo zksecurity/wasmati, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 04:01:48,845 | INFO |     Repo zksecurity/wasmati, Intermediate.   STEP 3: index 24/24 files. 
2024-04-25 04:01:48,846 | INFO |     Repo zksecurity/wasmati, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:02:02,161 | INFO |     Repo zksecurity/wasmati, Intermediate.   STEP 6: Generate sample from 1 later commit methods.
2024-04-25 04:02:10,087 | INFO |     Repo zksecurity/wasmati, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 04:02:10,249 | INFO |     Repo zksecurity/wasmati, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 04:02:10,356 | INFO |     Repo zksecurity/wasmati, Closure.   STEP 3: stack graph init and index.
2024-04-25 04:02:23,575 | INFO |     Repo zksecurity/wasmati, Closure.   STEP 3: index 24/24 files. 
2024-04-25 04:02:23,575 | INFO |     Repo zksecurity/wasmati, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:02:36,897 | INFO |     Repo zksecurity/wasmati, Closure.   STEP 6: Generate sample from 109 later commit methods.
2024-04-25 04:06:23,784 | INFO | Generate 0 from repo zksecurity/wasmati, current generate 39/324 samples.
2024-04-25 04:06:23,787 | INFO | Process 220/371 with name DariusLukasukas/nextjs-weather-app and method num 19
2024-04-25 04:06:23,788 | INFO |     Repo DariusLukasukas/nextjs-weather-app is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-25 04:06:23,789 | INFO | Process 221/371 with name johannlai/gptcli and method num 71
2024-04-25 04:06:23,918 | INFO |     Repo johannlai/gptcli, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:06:24,085 | INFO |     Repo johannlai/gptcli, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:06:24,096 | INFO | Generate 0 from repo johannlai/gptcli, current generate 39/324 samples.
2024-04-25 04:06:24,099 | INFO | Process 222/371 with name yuudi/rclone-webui-angular and method num 459
2024-04-25 04:06:24,299 | INFO |     Repo yuudi/rclone-webui-angular, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:06:24,572 | INFO |     Repo yuudi/rclone-webui-angular, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:06:24,606 | INFO |     Repo yuudi/rclone-webui-angular, Initiation.   STEP 3: stack graph init and index.
2024-04-25 04:06:33,119 | INFO |     Repo yuudi/rclone-webui-angular, Initiation.   STEP 3: index 46/46 files. 
2024-04-25 04:06:33,120 | INFO |     Repo yuudi/rclone-webui-angular, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:06:37,280 | INFO |     Repo yuudi/rclone-webui-angular, Initiation.   STEP 6: Generate sample from 109 later commit methods.
2024-04-25 04:11:01,056 | INFO |     Repo yuudi/rclone-webui-angular, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 04:11:01,400 | INFO |     Repo yuudi/rclone-webui-angular, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 04:11:01,455 | INFO |     Repo yuudi/rclone-webui-angular, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 04:11:11,200 | INFO |     Repo yuudi/rclone-webui-angular, Intermediate.   STEP 3: index 75/75 files. 
2024-04-25 04:11:11,201 | INFO |     Repo yuudi/rclone-webui-angular, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:11:19,544 | INFO |     Repo yuudi/rclone-webui-angular, Intermediate.   STEP 6: Generate sample from 115 later commit methods.
2024-04-25 04:15:16,534 | INFO |     Repo yuudi/rclone-webui-angular, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 04:15:16,976 | INFO |     Repo yuudi/rclone-webui-angular, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 04:15:17,056 | INFO |     Repo yuudi/rclone-webui-angular, Closure.   STEP 3: stack graph init and index.
2024-04-25 04:15:27,925 | INFO |     Repo yuudi/rclone-webui-angular, Closure.   STEP 3: index 88/88 files. 
2024-04-25 04:15:27,925 | INFO |     Repo yuudi/rclone-webui-angular, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:15:40,435 | INFO |     Repo yuudi/rclone-webui-angular, Closure.   STEP 6: Generate sample from 128 later commit methods.
2024-04-25 04:22:18,045 | INFO | Generate 2 from repo yuudi/rclone-webui-angular, current generate 40/326 samples.
2024-04-25 04:22:18,047 | INFO | Process 223/371 with name usellm/usellm and method num 173
2024-04-25 04:22:18,176 | INFO |     Repo usellm/usellm, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:22:18,379 | INFO |     Repo usellm/usellm, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:22:18,405 | INFO | Generate 0 from repo usellm/usellm, current generate 40/326 samples.
2024-04-25 04:22:18,408 | INFO | Process 224/371 with name lobehub/lobe-tts and method num 393
2024-04-25 04:22:18,584 | INFO |     Repo lobehub/lobe-tts, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:22:18,859 | INFO |     Repo lobehub/lobe-tts, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:22:18,891 | INFO |     Repo lobehub/lobe-tts, Initiation.   STEP 3: stack graph init and index.
2024-04-25 04:22:27,830 | INFO |     Repo lobehub/lobe-tts, Initiation.   STEP 3: index 26/26 files. 
2024-04-25 04:22:27,831 | INFO |     Repo lobehub/lobe-tts, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:22:36,088 | INFO |     Repo lobehub/lobe-tts, Initiation.   STEP 6: Generate sample from 89 later commit methods.
2024-04-25 04:25:28,995 | INFO |     Repo lobehub/lobe-tts, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 04:25:29,321 | INFO |     Repo lobehub/lobe-tts, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 04:25:29,363 | INFO |     Repo lobehub/lobe-tts, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 04:25:38,890 | INFO |     Repo lobehub/lobe-tts, Intermediate.   STEP 3: index 40/40 files. 
2024-04-25 04:25:38,890 | INFO |     Repo lobehub/lobe-tts, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:25:51,602 | INFO |     Repo lobehub/lobe-tts, Intermediate.   STEP 6: Generate sample from 81 later commit methods.
2024-04-25 04:33:08,834 | INFO |     Repo lobehub/lobe-tts, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 04:33:09,184 | INFO |     Repo lobehub/lobe-tts, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 04:33:09,241 | INFO |     Repo lobehub/lobe-tts, Closure.   STEP 3: stack graph init and index.
2024-04-25 04:33:19,132 | INFO |     Repo lobehub/lobe-tts, Closure.   STEP 3: index 50/50 files. 
2024-04-25 04:33:19,132 | INFO |     Repo lobehub/lobe-tts, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:37:35,323 | INFO |     Repo lobehub/lobe-tts, Closure.   STEP 6: Generate sample from 122 later commit methods.
2024-04-25 04:45:48,436 | INFO | Generate 0 from repo lobehub/lobe-tts, current generate 40/326 samples.
2024-04-25 04:45:48,440 | INFO | Process 225/371 with name iamgreggarcia/codesherpa and method num 34
2024-04-25 04:45:48,441 | INFO |     Repo iamgreggarcia/codesherpa is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-25 04:45:48,441 | INFO | Process 226/371 with name codercup/unibest and method num 73
2024-04-25 04:45:48,618 | INFO |     Repo codercup/unibest, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:45:48,891 | INFO |     Repo codercup/unibest, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:45:48,905 | INFO | Generate 0 from repo codercup/unibest, current generate 40/326 samples.
2024-04-25 04:45:48,907 | INFO | Process 227/371 with name thedevdavid/digital-garden and method num 55
2024-04-25 04:45:49,117 | INFO |     Repo thedevdavid/digital-garden, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:45:49,460 | INFO |     Repo thedevdavid/digital-garden, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:45:49,476 | INFO | Generate 0 from repo thedevdavid/digital-garden, current generate 40/326 samples.
2024-04-25 04:45:49,478 | INFO | Process 228/371 with name aios-club/aios.chat and method num 126
2024-04-25 04:45:49,621 | INFO |     Repo aios-club/aios.chat, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:45:49,837 | INFO |     Repo aios-club/aios.chat, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:45:49,854 | INFO | Generate 0 from repo aios-club/aios.chat, current generate 40/326 samples.
2024-04-25 04:45:49,856 | INFO | Process 229/371 with name vasilecampeanu/obsidian-weaver and method num 209
2024-04-25 04:45:49,946 | INFO |     Repo vasilecampeanu/obsidian-weaver, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:45:50,100 | INFO |     Repo vasilecampeanu/obsidian-weaver, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:45:50,111 | INFO | Generate 0 from repo vasilecampeanu/obsidian-weaver, current generate 40/326 samples.
2024-04-25 04:45:50,113 | INFO | Process 230/371 with name garnix-io/garn and method num 460
2024-04-25 04:45:50,489 | INFO |     Repo garnix-io/garn, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 04:45:51,045 | INFO |     Repo garnix-io/garn, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 04:45:51,081 | INFO |     Repo garnix-io/garn, Initiation.   STEP 3: stack graph init and index.
2024-04-25 04:45:59,534 | INFO |     Repo garnix-io/garn, Initiation.   STEP 3: index 24/24 files. 
2024-04-25 04:45:59,534 | INFO |     Repo garnix-io/garn, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:46:03,579 | INFO |     Repo garnix-io/garn, Initiation.   STEP 6: Generate sample from 120 later commit methods.
2024-04-25 04:52:51,741 | INFO |     Repo garnix-io/garn, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 04:52:52,428 | INFO |     Repo garnix-io/garn, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 04:52:52,483 | INFO |     Repo garnix-io/garn, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 04:53:01,917 | INFO |     Repo garnix-io/garn, Intermediate.   STEP 3: index 44/44 files. 
2024-04-25 04:53:01,918 | INFO |     Repo garnix-io/garn, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:53:10,098 | INFO |     Repo garnix-io/garn, Intermediate.   STEP 6: Generate sample from 112 later commit methods.
2024-04-25 04:57:23,405 | INFO |     Repo garnix-io/garn, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 04:57:24,064 | INFO |     Repo garnix-io/garn, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 04:57:24,142 | INFO |     Repo garnix-io/garn, Closure.   STEP 3: stack graph init and index.
2024-04-25 04:57:34,651 | INFO |     Repo garnix-io/garn, Closure.   STEP 3: index 55/55 files. 
2024-04-25 04:57:34,651 | INFO |     Repo garnix-io/garn, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 04:57:51,267 | INFO |     Repo garnix-io/garn, Closure.   STEP 6: Generate sample from 115 later commit methods.
2024-04-25 05:01:19,576 | INFO | Generate 0 from repo garnix-io/garn, current generate 40/326 samples.
2024-04-25 05:01:19,578 | INFO | Process 231/371 with name harlan-zw/request-indexing and method num 202
2024-04-25 05:01:19,782 | INFO |     Repo harlan-zw/request-indexing, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:01:20,051 | INFO |     Repo harlan-zw/request-indexing, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:01:20,095 | INFO |     Repo harlan-zw/request-indexing, Initiation.   STEP 3: stack graph init and index.
2024-04-25 05:01:29,522 | INFO |     Repo harlan-zw/request-indexing, Initiation.   STEP 3: index 37/37 files. 
2024-04-25 05:01:29,522 | INFO |     Repo harlan-zw/request-indexing, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:01:37,785 | INFO |     Repo harlan-zw/request-indexing, Initiation.   STEP 6: Generate sample from 34 later commit methods.
2024-04-25 05:02:57,386 | INFO |     Repo harlan-zw/request-indexing, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 05:02:57,694 | INFO |     Repo harlan-zw/request-indexing, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 05:02:57,754 | INFO |     Repo harlan-zw/request-indexing, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 05:03:07,453 | INFO |     Repo harlan-zw/request-indexing, Intermediate.   STEP 3: index 39/39 files. 
2024-04-25 05:03:07,453 | INFO |     Repo harlan-zw/request-indexing, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:03:15,918 | INFO |     Repo harlan-zw/request-indexing, Intermediate.   STEP 6: Generate sample from 1 later commit methods.
2024-04-25 05:03:23,499 | INFO |     Repo harlan-zw/request-indexing, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 05:03:23,789 | INFO |     Repo harlan-zw/request-indexing, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 05:03:23,840 | INFO |     Repo harlan-zw/request-indexing, Closure.   STEP 3: stack graph init and index.
2024-04-25 05:03:33,592 | INFO |     Repo harlan-zw/request-indexing, Closure.   STEP 3: index 40/40 files. 
2024-04-25 05:03:33,593 | INFO |     Repo harlan-zw/request-indexing, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:03:42,050 | INFO |     Repo harlan-zw/request-indexing, Closure.   STEP 6: Generate sample from 5 later commit methods.
2024-04-25 05:04:12,914 | INFO | Generate 0 from repo harlan-zw/request-indexing, current generate 40/326 samples.
2024-04-25 05:04:12,916 | INFO | Process 232/371 with name qmhc/grid-layout-plus and method num 97
2024-04-25 05:04:13,066 | INFO |     Repo qmhc/grid-layout-plus, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:04:13,255 | INFO |     Repo qmhc/grid-layout-plus, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:04:13,274 | INFO | Generate 0 from repo qmhc/grid-layout-plus, current generate 40/326 samples.
2024-04-25 05:04:13,278 | INFO | Process 233/371 with name tsinghua-lau/fusion-ui and method num 671
2024-04-25 05:04:14,035 | INFO |     Repo tsinghua-lau/fusion-ui, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:04:14,865 | INFO |     Repo tsinghua-lau/fusion-ui, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:04:14,951 | INFO |     Repo tsinghua-lau/fusion-ui, Initiation.   STEP 3: stack graph init and index.
2024-04-25 05:04:25,243 | INFO |     Repo tsinghua-lau/fusion-ui, Initiation.   STEP 3: index 125/125 files. 
2024-04-25 05:04:25,244 | INFO |     Repo tsinghua-lau/fusion-ui, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:04:33,514 | INFO |     Repo tsinghua-lau/fusion-ui, Initiation.   STEP 6: Generate sample from 167 later commit methods.
2024-04-25 05:11:18,079 | INFO |     Repo tsinghua-lau/fusion-ui, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 05:11:19,356 | INFO |     Repo tsinghua-lau/fusion-ui, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 05:11:19,498 | INFO |     Repo tsinghua-lau/fusion-ui, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 05:11:31,960 | INFO |     Repo tsinghua-lau/fusion-ui, Intermediate.   STEP 3: index 221/221 files. 
2024-04-25 05:11:31,960 | INFO |     Repo tsinghua-lau/fusion-ui, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:11:44,750 | INFO |     Repo tsinghua-lau/fusion-ui, Intermediate.   STEP 6: Generate sample from 168 later commit methods.
2024-04-25 05:21:08,763 | INFO |     Repo tsinghua-lau/fusion-ui, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 05:21:10,269 | INFO |     Repo tsinghua-lau/fusion-ui, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 05:21:10,443 | INFO |     Repo tsinghua-lau/fusion-ui, Closure.   STEP 3: stack graph init and index.
2024-04-25 05:21:24,118 | INFO |     Repo tsinghua-lau/fusion-ui, Closure.   STEP 3: index 270/270 files. 
2024-04-25 05:21:24,119 | INFO |     Repo tsinghua-lau/fusion-ui, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:21:38,565 | INFO |     Repo tsinghua-lau/fusion-ui, Closure.   STEP 6: Generate sample from 172 later commit methods.
2024-04-25 05:31:19,937 | INFO | Generate 0 from repo tsinghua-lau/fusion-ui, current generate 40/326 samples.
2024-04-25 05:31:19,939 | INFO | Process 234/371 with name mme/beakjs and method num 159
2024-04-25 05:31:20,135 | INFO |     Repo mme/beakjs, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:31:20,379 | INFO |     Repo mme/beakjs, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:31:20,427 | INFO |     Repo mme/beakjs, Initiation.   STEP 3: stack graph init and index.
2024-04-25 05:31:29,965 | INFO |     Repo mme/beakjs, Initiation.   STEP 3: index 18/18 files. 
2024-04-25 05:31:29,966 | INFO |     Repo mme/beakjs, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:31:38,934 | INFO |     Repo mme/beakjs, Initiation.   STEP 6: Generate sample from 1 later commit methods.
2024-04-25 05:31:47,243 | INFO |     Repo mme/beakjs, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 05:31:47,789 | INFO |     Repo mme/beakjs, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 05:31:47,837 | INFO |     Repo mme/beakjs, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 05:31:57,510 | INFO |     Repo mme/beakjs, Intermediate.   STEP 3: index 19/19 files. 
2024-04-25 05:31:57,511 | INFO |     Repo mme/beakjs, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:32:06,506 | INFO |     Repo mme/beakjs, Intermediate.   STEP 6: Generate sample from 3 later commit methods.
2024-04-25 05:32:14,231 | INFO |     Repo mme/beakjs, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 05:32:14,461 | INFO |     Repo mme/beakjs, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 05:32:14,509 | INFO |     Repo mme/beakjs, Closure.   STEP 3: stack graph init and index.
2024-04-25 05:32:24,157 | INFO |     Repo mme/beakjs, Closure.   STEP 3: index 18/18 files. 
2024-04-25 05:32:24,157 | INFO |     Repo mme/beakjs, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:32:33,131 | INFO |     Repo mme/beakjs, Closure.   STEP 6: Generate sample from 54 later commit methods.
2024-04-25 05:33:50,893 | INFO | Generate 0 from repo mme/beakjs, current generate 40/326 samples.
2024-04-25 05:33:50,895 | INFO | Process 235/371 with name synchronicity-labs/translation-starter and method num 186
2024-04-25 05:33:51,134 | INFO |     Repo synchronicity-labs/translation-starter, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:33:51,557 | INFO |     Repo synchronicity-labs/translation-starter, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:33:51,607 | INFO | Generate 0 from repo synchronicity-labs/translation-starter, current generate 40/326 samples.
2024-04-25 05:33:51,610 | INFO | Process 236/371 with name bytedance/bytemd and method num 621
2024-04-25 05:33:51,739 | INFO |     Repo bytedance/bytemd, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:33:51,921 | INFO |     Repo bytedance/bytemd, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:33:51,935 | INFO | Generate 0 from repo bytedance/bytemd, current generate 40/326 samples.
2024-04-25 05:33:51,955 | INFO | Process 237/371 with name intel/Wasmnizer-ts and method num 3774
2024-04-25 05:33:52,399 | INFO |     Repo intel/Wasmnizer-ts, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 05:33:53,042 | INFO |     Repo intel/Wasmnizer-ts, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 05:33:53,607 | INFO |     Repo intel/Wasmnizer-ts, Initiation.   STEP 3: stack graph init and index.
2024-04-25 05:34:45,917 | INFO |     Repo intel/Wasmnizer-ts, Initiation.   STEP 3: index 213/213 files. 
2024-04-25 05:34:45,918 | INFO |     Repo intel/Wasmnizer-ts, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:36:35,958 | INFO |     Repo intel/Wasmnizer-ts, Initiation.   STEP 6: Generate sample from 717 later commit methods.
2024-04-25 05:44:09,309 | INFO |     Repo intel/Wasmnizer-ts, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-25 05:44:10,082 | INFO |     Repo intel/Wasmnizer-ts, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-25 05:44:10,917 | INFO |     Repo intel/Wasmnizer-ts, Intermediate.   STEP 3: stack graph init and index.
2024-04-25 05:45:25,240 | INFO |     Repo intel/Wasmnizer-ts, Intermediate.   STEP 3: index 270/270 files. 
2024-04-25 05:45:25,240 | INFO |     Repo intel/Wasmnizer-ts, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:47:59,467 | INFO |     Repo intel/Wasmnizer-ts, Intermediate.   STEP 6: Generate sample from 2 later commit methods.
2024-04-25 05:48:07,932 | INFO |     Repo intel/Wasmnizer-ts, Closure.   STEP 1: copy repo to tmp dir.
2024-04-25 05:48:08,795 | INFO |     Repo intel/Wasmnizer-ts, Closure.   STEP 2: extract calls from tmp dir.
2024-04-25 05:48:09,611 | INFO |     Repo intel/Wasmnizer-ts, Closure.   STEP 3: stack graph init and index.
2024-04-25 05:49:20,302 | INFO |     Repo intel/Wasmnizer-ts, Closure.   STEP 3: index 270/270 files. 
2024-04-25 05:49:20,302 | INFO |     Repo intel/Wasmnizer-ts, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-25 05:51:52,017 | INFO |     Repo intel/Wasmnizer-ts, Closure.   STEP 6: Generate sample from 748 later commit methods.
2024-04-25 06:26:51,736 | INFO | Generate 0 from repo intel/Wasmnizer-ts, current generate 40/326 samples.
2024-04-25 06:26:51,739 | INFO | Process 238/371 with name ddahan/ui-libs and method num 29
2024-04-25 06:26:51,739 | INFO |     Repo ddahan/ui-libs is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-25 06:26:51,740 | INFO | Process 239/371 with name Brandawg93/PeaNUT and method num 120
2024-04-25 06:26:51,917 | INFO |     Repo Brandawg93/PeaNUT, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 06:26:52,107 | INFO |     Repo Brandawg93/PeaNUT, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 06:26:52,121 | INFO | Generate 0 from repo Brandawg93/PeaNUT, current generate 40/326 samples.
2024-04-25 06:26:52,122 | INFO | Process 240/371 with name nacmartin/manitas and method num 69
2024-04-25 06:26:52,217 | INFO |     Repo nacmartin/manitas, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 06:26:52,564 | INFO |     Repo nacmartin/manitas, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 06:26:52,574 | INFO | Generate 0 from repo nacmartin/manitas, current generate 40/326 samples.
2024-04-25 06:26:52,576 | INFO | Process 241/371 with name nikdanilov/whisper-obsidian-plugin and method num 80
2024-04-25 06:26:52,660 | INFO |     Repo nikdanilov/whisper-obsidian-plugin, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 06:26:52,787 | INFO |     Repo nikdanilov/whisper-obsidian-plugin, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 06:26:52,798 | INFO | Generate 0 from repo nikdanilov/whisper-obsidian-plugin, current generate 40/326 samples.
2024-04-25 06:26:52,800 | INFO | Process 242/371 with name mickasmt/ui-colorgen and method num 73
2024-04-25 06:26:52,879 | INFO |     Repo mickasmt/ui-colorgen, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-25 06:26:53,018 | INFO |     Repo mickasmt/ui-colorgen, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-25 06:26:53,022 | INFO | Generate 0 from repo mickasmt/ui-colorgen, current generate 40/326 samples.
